"MLS #","Status","ListPrice","SalePrice","Days On Market","Zip"
"10199685","CLOSD","$395,000","$396,000","2","38002"
"10193874","CLOSD","$415,000","$396,000","5","38125"
"10205601","CLOSD","$399,900","$396,900","2","38017"
"10190445","CLOSD","$399,000","$397,000","82","38135"
"10201590","CLOSD","$397,000","$397,000","20","38017"
"10203689","CLOSD","$404,999","$397,000","82","38018"
"10197324","CLOSD","$398,500","$397,000","27","38018"
"10203432","CLOSD","$399,000","$397,900","4","38139"
"10193576","CLOSD","$415,000","$398,000","75","38002"
"10207326","CLOSD","$398,000","$398,000","6","38016"
"10215320","CLOSD","$398,000","$398,000","0","38104"
"10201715","CLOSD","$398,200","$398,200","0","38018"
"10210833","CLOSD","$415,000","$399,000","47","38002"
"10204456","CLOSD","$399,000","$399,000","71","38002"
"10203429","CLOSD","$399,000","$399,000","5","38119"
"10210248","CLOSD","$399,000","$399,000","9","38138"
"10207858","CLOSD","$399,900","$399,000","246","38002"
"10208238","CLOSD","$399,900","$399,000","6","38002"
"10201404","CLOSD","$397,000","$399,000","59","38111"
"10205539","CLOSD","$399,000","$399,000","171","38016"
"10209251","CLOSD","$399,950","$399,000","12","38017"
"10206053","CLOSD","$399,000","$399,000","16","38112"
"10214949","CLOSD","$399,500","$399,500","4","38002"
"10196438","CLOSD","$399,900","$399,900","13","38120"
"10201009","CLOSD","$397,900","$399,900","66","38138"
"10193419","CLOSD","$399,900","$399,900","154","38002"
"10201331","CLOSD","$399,900","$399,900","7","38133"
"10195663","CLOSD","$399,900","$399,900","2","38002"
"10196068","CLOSD","$399,900","$399,900","39","38138"
"10190983","CLOSD","$399,900","$399,900","160","38017"
"10193002","CLOSD","$399,900","$399,900","21","38017"
"10187395","CLOSD","$399,950","$399,950","0","38002"
"10201471","CLOSD","$409,000","$400,000","65","38117"
"10212779","CLOSD","$399,900","$400,000","2","38002"
"10201039","CLOSD","$415,000","$400,000","12","38122"
"10192993","CLOSD","$400,000","$400,000","60","38120"
"10214120","CLOSD","$429,900","$400,000","6","38135"
"10202506","CLOSD","$394,000","$400,000","40","38125"
"10205998","CLOSD","$400,000","$400,000","4","38002"
"10200944","CLOSD","$425,000","$400,000","40","38117"
"10206599","CLOSD","$400,000","$400,000","6","38002"
"10210419","CLOSD","$415,000","$400,000","60","38138"
"10197518","CLOSD","$425,000","$400,000","56","38135"
"10212994","CLOSD","$415,000","$400,000","4","38138"
"10208660","CLOSD","$405,000","$400,000","79","38135"
"10193010","CLOSD","$429,990","$400,000","20","38119"
"10206263","CLOSD","$419,500","$400,000","1","38138"
"10189218","CLOSD","$410,000","$400,000","198","38138"
"10192564","CLOSD","$429,900","$400,000","102","38138"
"10208161","CLOSD","$415,000","$400,000","30","38135"
"10193962","CLOSD","$400,000","$400,000","4","38138"
"10201687","CLOSD","$400,000","$400,000","37","38017"
"10200753","CLOSD","$405,000","$400,000","30","38017"
"10201896","CLOSD","$405,000","$400,000","6","38017"
"10208934","CLOSD","$410,000","$400,000","15","38120"
"10200600","CLOSD","$429,900","$400,000","2","38002"
"10208575","CLOSD","$400,000","$400,000","95","38018"
"10200141","CLOSD","$425,000","$400,000","25","38017"
"10203635","CLOSD","$415,000","$400,000","115","38053"
"10209593","CLOSD","$400,000","$400,000","36","38017"
"10202277","CLOSD","$419,000","$400,000","164","38017"
"10209481","CLOSD","$425,000","$400,000","9","38017"
"10203312","CLOSD","$394,900","$400,000","92","38017"
"10204713","CLOSD","$400,000","$400,000","119","38018"
"10206547","CLOSD","$400,000","$400,000","110","38017"
"10194106","CLOSD","$405,000","$400,000","14","38018"
"10202551","CLOSD","$400,000","$400,000","0","38017"
"10199607","CLOSD","$400,000","$400,000","22","38002"
"10191686","CLOSD","$409,990","$400,000","70","38018"
"10195618","CLOSD","$409,000","$400,000","32","38017"
"10206514","CLOSD","$415,000","$400,000","31","38111"
"10194966","CLOSD","$450,000","$400,000","157","38017"
"10196973","CLOSD","$399,900","$400,000","41","38016"
"10193059","CLOSD","$409,900","$400,000","24","38016"
"10188559","CLOSD","$425,000","$400,000","81","38018"
"10196363","CLOSD","$400,000","$400,000","7","38139"
"10177851","CLOSD","$400,000","$400,000","307","38016"
"10193925","CLOSD","$414,900","$400,000","157","38017"
"10173636","CLOSD","$400,000","$400,000","370","38017"
"10205968","CLOSD","$439,000","$400,901","23","38119"
"10196391","CLOSD","$418,000","$401,000","62","38002"
"10195410","CLOSD","$404,500","$402,000","130","38016"
"10203029","CLOSD","$415,000","$403,000","46","38017"
"10192379","CLOSD","$415,000","$403,000","38","38138"
"10215225","CLOSD","$410,000","$403,500","6","38122"
"10202535","CLOSD","$425,000","$403,500","168","38120"
"10193237","CLOSD","$399,999","$403,700","192","38127"
"10170596","CLOSD","$409,900","$403,900","379","38125"
"10197503","CLOSD","$399,000","$404,000","9","38016"
"10197879","CLOSD","$399,000","$405,000","1","38120"
"10211932","CLOSD","$425,000","$405,000","53","38002"
"10197237","CLOSD","$405,000","$405,000","0","38117"
"10202462","CLOSD","$415,000","$405,000","68","38111"
"10210522","CLOSD","$409,900","$405,000","43","38002"
"10196367","CLOSD","$410,000","$405,000","78","38135"
"10196974","CLOSD","$424,900","$405,000","69","38135"
"10214696","CLOSD","$389,900","$405,000","3","38138"
"10195132","CLOSD","$399,900","$405,000","3","38002"
"10211366","CLOSD","$425,000","$405,000","3","38138"
"10193149","CLOSD","$409,900","$405,000","9","38138"
"10209939","CLOSD","$405,000","$405,000","97","38017"
"10201124","CLOSD","$405,000","$405,000","178","38018"
"10193948","CLOSD","$420,000","$405,000","113","38004"
"10201803","CLOSD","$420,000","$405,000","120","38017"
"10204747","CLOSD","$399,900","$405,000","9","38017"
"10207341","CLOSD","$414,900","$405,000","36","38111"
"10197049","CLOSD","$420,000","$405,000","24","38017"
"10212462","CLOSD","$399,000","$405,000","32","38016"
"10186055","CLOSD","$415,000","$405,000","207","38138"
"10193047","CLOSD","$415,000","$405,000","42","38104"
"10205418","CLOSD","$417,900","$405,000","52","38104"
"10201318","CLOSD","$445,000","$405,000","42","38139"
"10205077","CLOSD","$450,000","$405,421","47","38112"
"10195832","CLOSD","$419,000","$406,000","96","38104"
"10192963","CLOSD","$400,000","$407,000","5","38111"
"10201046","CLOSD","$395,000","$407,150","53","38138"
"10203504","CLOSD","$424,900","$408,000","120","38002"
"10190423","CLOSD","$410,000","$408,000","40","38002"
"10193490","CLOSD","$415,000","$408,085","2","38002"
"10194104","CLOSD","$429,000","$409,000","27","38138"
"10194376","CLOSD","$420,000","$409,000","12","38017"
"10193516","CLOSD","$397,000","$409,000","24","38017"
"10191556","CLOSD","$424,900","$409,000","11","38016"
"10195458","CLOSD","$399,900","$409,000","71","38104"
"10203514","CLOSD","$409,500","$409,500","39","38002"
"10213997","CLOSD","$425,000","$409,500","11","38111"
"10188543","CLOSD","$409,900","$409,900","83","38125"
"10194766","CLOSD","$409,900","$409,900","18","38138"
"10205149","CLOSD","$410,000","$410,000","117","38125"
"10201645","CLOSD","$428,900","$410,000","72","38111"
"10199999","CLOSD","$410,000","$410,000","24","38002"
"10205115","CLOSD","$410,000","$410,000","6","38117"
"10216949","CLOSD","$410,000","$410,000","0","38117"
"10214636","CLOSD","$389,500","$410,000","4","38002"
"10215369","CLOSD","$410,000","$410,000","2","38002"
"10204836","CLOSD","$415,000","$410,000","13","38117"
"10188331","CLOSD","$445,000","$410,000","117","38135"
"10209020","CLOSD","$419,000","$410,000","40","38138"
"10190928","CLOSD","$420,000","$410,000","33","38002"
"10190327","CLOSD","$410,000","$410,000","58","38135"
"10191066","CLOSD","$410,000","$410,000","45","38133"
"10194035","CLOSD","$425,000","$410,000","41","38138"
"10196115","CLOSD","$410,000","$410,000","8","38002"
"10196226","CLOSD","$400,000","$410,000","53","38002"
"10199966","CLOSD","$420,000","$410,000","37","38002"
"10202749","CLOSD","$420,000","$410,000","58","38053"
"10182599","CLOSD","$479,000","$410,000","271","38119"
"10196740","CLOSD","$424,900","$410,000","28","38053"
"10201391","CLOSD","$419,900","$410,000","143","38016"
"10199224","CLOSD","$435,000","$410,000","81","38053"
"10194611","CLOSD","$425,000","$410,000","43","38016"
"10205164","CLOSD","$415,000","$410,000","42","38016"
"10193151","CLOSD","$429,900","$410,000","5","38053"
"10185607","CLOSD","$469,000","$410,000","154","38103"
"10194706","CLOSD","$439,900","$410,000","45","38139"
"10195857","CLOSD","$480,000","$410,000","130","38017"
"10191174","CLOSD","$429,000","$410,000","127","38103"
"10198373","CLOSD","$411,900","$411,900","49","38017"
"10196910","CLOSD","$399,900","$412,000","3","38111"
"10210909","CLOSD","$412,000","$412,000","19","38125"
"10204446","CLOSD","$414,900","$412,000","26","38120"
"10200068","CLOSD","$419,000","$412,000","3","38120"
"10199253","CLOSD","$412,000","$412,000","142","38016"
"10195727","CLOSD","$429,950","$412,000","143","38017"
"10199493","CLOSD","$415,000","$412,000","17","38017"
"10206931","CLOSD","$419,000","$412,000","7","38139"
"10189081","CLOSD","$459,000","$412,000","66","38103"
"10193253","CLOSD","$420,000","$412,500","4","38018"
"10195671","CLOSD","$425,000","$412,800","128","38111"
"10197617","CLOSD","$435,000","$412,835","189","38017"
"10213803","CLOSD","$415,000","$413,000","0","38117"
"10196242","CLOSD","$434,000","$413,000","236","38018"
"10207834","CLOSD","$415,000","$414,000","12","38138"
"10190544","CLOSD","$414,000","$414,000","39","38002"
"10199905","CLOSD","$430,000","$414,000","20","38120"
"10190669","CLOSD","$414,950","$414,950","218","38135"
"10202956","CLOSD","$415,000","$415,000","124","38002"
"10209018","CLOSD","$415,000","$415,000","4","38117"
"10198017","CLOSD","$450,000","$415,000","72","38117"
"10209109","CLOSD","$425,000","$415,000","6","38117"
"10197957","CLOSD","$429,900","$415,000","271","38111"
"10206497","CLOSD","$425,000","$415,000","13","38117"
"10197843","CLOSD","$399,900","$415,000","0","38002"
"10180412","CLOSD","$427,900","$415,000","254","38125-3"
"10191407","CLOSD","$419,999","$415,000","52","38133"
"10208679","CLOSD","$415,000","$415,000","13","38138"
"10200612","CLOSD","$425,000","$415,000","26","38138"
"10194922","CLOSD","$429,900","$415,000","26","38138"
"10193536","CLOSD","$440,000","$415,000","48","38138"
"10209124","CLOSD","$415,000","$415,000","48","38018"
"10204275","CLOSD","$429,900","$415,000","7","38017"
"10201614","CLOSD","$424,900","$415,000","110","38017"
"10195840","CLOSD","$420,000","$415,000","71","38053"
"10203770","CLOSD","$415,000","$415,000","57","38017"
"10212410","CLOSD","$414,900","$415,000","16","38002"
"10207093","CLOSD","$407,500","$415,000","79","38016"
"10193371","CLOSD","$430,000","$415,000","106","38028"
"10203871","CLOSD","$425,000","$415,000","56","38053"
"10195643","CLOSD","$425,000","$415,000","6","38017"
"10195844","CLOSD","$435,000","$415,000","1","38017"
"10198542","CLOSD","$385,900","$415,000","74","38016"
"10198634","CLOSD","$425,000","$415,000","216","38016"
"10193412","CLOSD","$415,000","$415,000","1","38139"
"10191899","CLOSD","$425,000","$415,000","43","38016"
"10196859","CLOSD","$420,000","$415,000","1","38104"
"10191398","CLOSD","$409,900","$415,000","160","38016"
"10192320","CLOSD","$435,000","$416,000","101","38002"
"10214695","CLOSD","$420,000","$417,000","6","38135"
"10198841","CLOSD","$428,500","$417,000","114","38138"
"10198698","CLOSD","$429,000","$417,000","16","38138"
"10194330","CLOSD","$420,000","$417,000","189","38018"
"10196777","CLOSD","$427,000","$417,000","28","38139"
"10183139","CLOSD","$425,000","$417,300","186","38002"
"10202085","CLOSD","$417,400","$417,400","12","38017"
"10207350","CLOSD","$430,000","$417,500","13","38120"
"10197751","CLOSD","$417,500","$417,500","30","38133"
"10187619","CLOSD","$417,875","$417,875","0","38002"
"10198874","CLOSD","$450,000","$418,000","74","38002"
"10204350","CLOSD","$415,000","$418,000","42","38016"
"10202047","CLOSD","$425,000","$418,000","100","38104"
"10201910","CLOSD","$419,000","$419,000","2","38117"
"10199518","CLOSD","$419,000","$419,000","11","38119"
"10200190","CLOSD","$419,000","$419,000","30","38133"
"10185712","CLOSD","$419,000","$419,000","177","38125"
"10203838","CLOSD","$419,000","$419,000","34","38138"
"10206368","CLOSD","$449,900","$419,000","93","38017"
"10196132","CLOSD","$450,000","$419,500","24","38104"
"10202507","CLOSD","$429,900","$419,900","19","38134"
"10170595","CLOSD","$427,900","$419,900","531","38125"
"10203032","CLOSD","$400,000","$419,900","91","38018"
"10209936","CLOSD","$419,900","$419,900","35","38018"
"10206098","CLOSD","$419,950","$419,950","94","38135"
"10195941","CLOSD","$419,950","$419,950","0","38002"
"10214065","CLOSD","$420,000","$420,000","4","38135"
"10214033","CLOSD","$425,000","$420,000","27","38135"
"10193269","CLOSD","$429,000","$420,000","130","38120"
"10197519","CLOSD","$428,500","$420,000","16","38138"
"10197849","CLOSD","$420,000","$420,000","0","38138"
"10196577","CLOSD","$420,000","$420,000","15","38138"
"10202710","CLOSD","$437,900","$420,000","60","38138"
"10200543","CLOSD","$425,000","$420,000","4","38138"
"10197623","CLOSD","$420,000","$420,000","20","38002"
"10201982","CLOSD","$420,000","$420,000","28","38004"
"10203398","CLOSD","$444,900","$420,000","9","38053"
"10193184","CLOSD","$434,900","$420,000","172","38053"
"10206383","CLOSD","$420,000","$420,000","144","38002"
"10195412","CLOSD","$410,000","$420,000","74","38002"
"10204933","CLOSD","$444,500","$420,000","148","38002"
"10204703","CLOSD","$435,000","$420,000","55","38018"
"10198147","CLOSD","$435,000","$420,000","26","38017"
"10194664","CLOSD","$430,000","$420,000","5","38017"
"10193594","CLOSD","$429,000","$420,000","23","38103"
"10200395","CLOSD","$420,000","$420,000","99","38139"
"10192398","CLOSD","$435,000","$420,000","159","38112"
"10204176","CLOSD","$424,999","$420,000","84","38138"
"10196213","CLOSD","$450,000","$420,000","12","38103"
"10214625","CLOSD","$420,000","$420,000","8","38139"
"10195770","CLOSD","$420,000","$420,000","0","38104"
"10196021","CLOSD","$435,900","$421,000","143","38120"
"10202878","CLOSD","$420,000","$421,000","72","38112"
"10188939","CLOSD","$421,610","$421,610","0","38002"
"10191382","CLOSD","$429,000","$422,000","52","38133"
"10195932","CLOSD","$429,000","$423,000","104","38018"
"10194040","CLOSD","$439,000","$423,000","69","38112"
"10196835","CLOSD","$423,950","$423,950","26","38002"
"10203506","CLOSD","$424,000","$424,000","24","38053"
"10180411","CLOSD","$424,900","$424,900","361","38125-38"
"10214569","CLOSD","$424,900","$424,900","15","38017"
"10190670","CLOSD","$424,950","$424,950","322","38135"
"10201873","CLOSD","$425,000","$425,000","18","38002"
"10213637","CLOSD","$425,000","$425,000","12","38125"
"10188278","CLOSD","$450,000","$425,000","77","38120"
"10200999","CLOSD","$425,000","$425,000","35","38111"
"10196508","CLOSD","$450,000","$425,000","20","38117"
"10197520","CLOSD","$425,000","$425,000","3","38138"
"10211146","CLOSD","$450,000","$425,000","27","38135"
"10195853","CLOSD","$449,900","$425,000","146","38135"
"10199220","CLOSD","$425,000","$425,000","26","38135"
"10211429","CLOSD","$432,000","$425,000","34","38138"
"10193935","CLOSD","$425,000","$425,000","4","38135"
"10199479","CLOSD","$425,000","$425,000","1","38119"
"10206576","CLOSD","$449,900","$425,000","35","38119"
"10206472","CLOSD","$435,000","$425,000","8","38119"
"10197706","CLOSD","$425,000","$425,000","147","38135"
"10191416","CLOSD","$425,000","$425,000","54","38002"
"10203041","CLOSD","$435,000","$425,000","47","38053"
"10205574","CLOSD","$425,000","$425,000","4","38002"
"10193917","CLOSD","$450,000","$425,000","42","38002"
"10202269","CLOSD","$429,000","$425,000","160","38016"
"10193571","CLOSD","$450,000","$425,000","24","38120"
"10205548","CLOSD","$425,000","$425,000","1","38017"
"10203949","CLOSD","$449,900","$425,000","16","38017"
"10212427","CLOSD","$424,900","$425,000","10","38017"
"10203511","CLOSD","$425,000","$425,000","1","38018"
"10201854","CLOSD","$439,900","$425,000","63","38017"
"10204070","CLOSD","$425,000","$425,000","42","38017"
"10215430","CLOSD","$434,900","$425,000","7","38017"
"10205565","CLOSD","$425,000","$425,000","80","38016"
"10194947","CLOSD","$425,000","$425,000","197","38016"
"10194791","CLOSD","$425,000","$425,000","15","38017"
"10197263","CLOSD","$425,000","$425,000","53","38017"
"10193385","CLOSD","$439,990","$425,000","88","38017"
"10198480","CLOSD","$435,000","$425,000","69","38017"
"10191519","CLOSD","$425,000","$425,000","137","38017"
"10194531","CLOSD","$410,000","$425,000","2","38017"
"10197609","CLOSD","$425,000","$425,000","48","38016"
"10197435","CLOSD","$425,000","$425,000","1","38017"
"10188931","CLOSD","$436,500","$425,000","90","38016"
"10191345","CLOSD","$582,000","$425,000","260","38138"
"10201151","CLOSD","$469,000","$425,000","21","38104"
"10217102","CLOSD","$425,000","$425,000","2","38138"
"10189904","CLOSD","$425,000","$425,000","91","38112"
"10207458","CLOSD","$435,000","$425,000","2","38017"
"10191890","CLOSD","$426,000","$426,000","203","38017"
"10202502","CLOSD","$429,000","$426,000","25","38104"
"10189297","CLOSD","$426,135","$426,135","0","38002"
"10198765","CLOSD","$424,950","$426,781","146","38002"
"10183388","CLOSD","$440,000","$427,000","199","38002"
"10214024","CLOSD","$435,000","$427,000","9","38017"
"10195299","CLOSD","$440,000","$427,000","31","38017"
"10193931","CLOSD","$425,000","$427,500","4","38138"
"10198296","CLOSD","$429,900","$427,500","7","38138"
"10202456","CLOSD","$445,000","$427,500","210","38103"
"10160513","CLOSD","$434,900","$427,900","608","38125"
"10191015","CLOSD","$438,000","$428,000","78","38117"
"10196932","CLOSD","$450,000","$428,000","156","38117"
"10201950","CLOSD","$439,900","$428,000","35","38017"
"10206562","CLOSD","$428,000","$428,000","13","38002"
"10197685","CLOSD","$424,900","$428,950","49","38135"
"10196351","CLOSD","$428,950","$428,950","13","38103"
"10192992","CLOSD","$429,000","$429,000","67","38138"
"10194964","CLOSD","$429,000","$429,000","4","38017"
"10211664","CLOSD","$429,000","$429,000","14","38104"
"10195032","CLOSD","$449,000","$429,000","77","38104"
"10191599","CLOSD","$450,000","$429,635","46","38138"
"10207116","CLOSD","$429,900","$429,900","2","38133"
"10198410","CLOSD","$429,900","$429,900","7","38138"
"10211878","CLOSD","$429,900","$429,900","35","38018"
"10204124","CLOSD","$429,900","$429,900","52","38017"
"10201451","CLOSD","$429,900","$429,900","85","38104"
"10179091","CLOSD","$429,950","$429,950","169","38002"
"10198495","CLOSD","$429,950","$429,950","153","38002"
"10200212","CLOSD","$429,999","$429,999","54","38103"
"10200565","CLOSD","$435,000","$430,000","38","38125"
"10206959","CLOSD","$420,000","$430,000","5","38002"
"10193971","CLOSD","$435,000","$430,000","10","38117"
"10194992","CLOSD","$450,000","$430,000","6","38119"
"10206521","CLOSD","$446,500","$430,000","53","38120"
"10195748","CLOSD","$424,900","$430,000","21","38119"
"10212445","CLOSD","$439,900","$430,000","6","38117"
"10209139","CLOSD","$420,000","$430,000","1","38117"
"10195446","CLOSD","$430,000","$430,000","3","38138"
"10211656","CLOSD","$435,000","$430,000","6","38138"
"10196489","CLOSD","$449,000","$430,000","10","38138"
"10205537","CLOSD","$430,000","$430,000","115","38138"
"10207823","CLOSD","$449,000","$430,000","9","38135"
"10177650","CLOSD","$459,900","$430,000","253","38133"
"10202193","CLOSD","$430,000","$430,000","0","38053"
"10210086","CLOSD","$459,999","$430,000","23","38017"
"10198321","CLOSD","$459,900","$430,000","91","38002"
"10191509","CLOSD","$425,000","$430,000","12","38002"
"10196829","CLOSD","$434,900","$430,000","94","38002"
"10212414","CLOSD","$449,000","$430,000","47","38103"
"10195057","CLOSD","$454,500","$430,000","24","38103"
"10197676","CLOSD","$435,750","$430,750","16","38138"
"10199823","CLOSD","$431,000","$431,000","94","38002"
"10208250","CLOSD","$439,900","$431,000","29","38053"
"10207397","CLOSD","$440,000","$431,920","32","38002"
"10198567","CLOSD","$432,000","$432,000","157","38002"
"10192509","CLOSD","$447,000","$432,500","19","38138"
"10202301","CLOSD","$445,000","$433,000","29","38002"
"10206064","CLOSD","$435,000","$433,000","2","38133"
"10195737","CLOSD","$439,000","$433,000","34","38002"
"10200856","CLOSD","$433,415","$433,415","6","38002"
"10196635","CLOSD","$433,500","$433,500","41","38016"
"10197277","CLOSD","$465,000","$433,900","177","38119"
"10194101","CLOSD","$429,000","$434,000","1","38138"
"10191181","CLOSD","$450,000","$434,000","259","38017"
"10193020","CLOSD","$449,900","$434,000","59","38111"
"10209250","CLOSD","$459,900","$434,000","67","38104"
"10212666","CLOSD","$434,900","$434,900","2","38002"
"10200055","CLOSD","$435,000","$435,000","1","38119"
"10202590","CLOSD","$439,500","$435,000","38","38135"
"10206238","CLOSD","$435,000","$435,000","7","38135"
"10200214","CLOSD","$432,500","$435,000","3","38133"
"10199504","CLOSD","$435,000","$435,000","22","38135"
"10200652","CLOSD","$435,000","$435,000","26","38138"
"10196060","CLOSD","$435,000","$435,000","21","38002"
"10194863","CLOSD","$449,000","$435,000","232","38119"
"10202240","CLOSD","$434,900","$435,000","29","38138"
"10211272","CLOSD","$445,000","$435,000","9","38119"
"10200455","CLOSD","$449,999","$435,000","74","38018"
"10204663","CLOSD","$435,000","$435,000","4","38018"
"10204683","CLOSD","$435,000","$435,000","91","38018"
"10204923","CLOSD","$440,000","$435,000","125","38017"
"10198580","CLOSD","$423,300","$435,000","15","38002"
"10199197","CLOSD","$435,000","$435,000","96","38018"
"10196655","CLOSD","$435,000","$435,000","31","38016"
"10190045","CLOSD","$474,900","$435,000","74","38103"
"10194772","CLOSD","$435,000","$435,000","5","38138"
"10191839","CLOSD","$430,000","$435,000","183","38104"
"10190676","CLOSD","$470,000","$435,000","123","38018"
"10193428","CLOSD","$435,000","$435,000","2","38139"
"10203992","CLOSD","$440,000","$435,000","4","38139"
"10196953","CLOSD","$460,000","$435,000","4","38104"
"10185440","CLOSD","$425,000","$435,000","172","38139"
"10212084","CLOSD","$450,000","$435,000","29","38017"
"10195769","CLOSD","$450,000","$435,000","13","38104"
"10207305","CLOSD","$450,000","$435,000","11","38104"
"10189053","CLOSD","$435,000","$435,000","45","38016"
"10193952","CLOSD","$450,000","$435,000","71","38104"
"10203253","CLOSD","$460,000","$435,000","10","38139"
"10208813","CLOSD","$435,460","$435,460","112","38002"
"10204051","CLOSD","$435,750","$435,750","40","38002"
"10209133","CLOSD","$425,000","$436,000","2","38117"
"10189296","CLOSD","$437,035","$437,035","0","38002"
"10194023","CLOSD","$450,000","$437,500","128","38120"
"10193126","CLOSD","$465,000","$437,553","2","38017"
"10189751","CLOSD","$469,900","$438,000","109","38017"
"10194801","CLOSD","$449,000","$439,000","140","38120"
"10192935","CLOSD","$459,000","$439,000","122","38111"
"10199438","CLOSD","$439,000","$439,000","78","38138"
"10192064","CLOSD","$439,000","$439,000","28","38138"
"10182676","CLOSD","$439,000","$439,000","236","38016"
"10203142","CLOSD","$439,400","$439,400","1","38017"
"10197004","CLOSD","$439,690","$439,690","0","38002"
"10210535","CLOSD","$439,900","$439,900","28","38111"
"10205422","CLOSD","$439,900","$439,900","162","38117"
"10192934","CLOSD","$439,900","$439,900","37","38016"
"10199630","CLOSD","$439,950","$439,950","46","38002"
"10190665","CLOSD","$439,950","$439,950","198","38135"
"10200833","CLOSD","$431,180","$439,951","0","38002"
"10203006","CLOSD","$455,000","$440,000","39","38002"
"10202043","CLOSD","$450,000","$440,000","23","38120"
"10208561","CLOSD","$457,999","$440,000","85","38002"
"10200345","CLOSD","$434,900","$440,000","31","38135"
"10199751","CLOSD","$474,900","$440,000","99","38117"
"10196844","CLOSD","$425,000","$440,000","3","38138"
"10200501","CLOSD","$438,000","$440,000","13","38138"
"10178322","CLOSD","$450,000","$440,000","277","38002"
"10194234","CLOSD","$435,000","$440,000","3","38138"
"10196218","CLOSD","$435,000","$440,000","4","38002"
"10191402","CLOSD","$439,000","$440,000","216","38119"
"10213672","CLOSD","$450,000","$440,000","17","38053"
"10195507","CLOSD","$479,900","$440,000","61","38053"
"10198340","CLOSD","$460,000","$440,000","13","38002"
"10206291","CLOSD","$429,900","$440,000","3","38017"
"10216764","CLOSD","$440,000","$440,000","0","38120"
"10215640","CLOSD","$475,000","$440,000","26","38111"
"10203839","CLOSD","$450,000","$440,000","21","38053"
"10197546","CLOSD","$440,000","$440,000","1","38018"
"10196693","CLOSD","$454,000","$440,000","126","38112"
"10191753","CLOSD","$449,000","$440,000","117","38103"
"10214006","CLOSD","$440,000","$440,000","59","38138"
"10207556","CLOSD","$474,900","$440,000","129","38139"
"10214853","CLOSD","$425,000","$440,000","5","38139"
"10193794","CLOSD","$474,900","$440,000","185","38103"
"10206518","CLOSD","$479,500","$440,000","65","38103"
"10194137","CLOSD","$445,000","$441,000","24","38139"
"10207070","CLOSD","$435,220","$441,335","0","38002"
"10198889","CLOSD","$442,000","$442,000","5","38120"
"10163402","CLOSD","$449,950","$442,000","497","38002"
"10192593","CLOSD","$450,000","$442,500","25","38138"
"10186777","CLOSD","$479,900","$442,500","157","38139"
"10198706","CLOSD","$455,000","$443,000","210","38120"
"10193684","CLOSD","$443,000","$443,000","0","38016"
"10210418","CLOSD","$444,195","$444,195","0","38002"
"10206332","CLOSD","$444,710","$444,710","3","38002"
"10194836","CLOSD","$470,000","$444,900","35","38002"
"10206407","CLOSD","$445,000","$445,000","46","38111"
"10209743","CLOSD","$460,000","$445,000","21","38117"
"10204268","CLOSD","$449,000","$445,000","30","38002"
"10204413","CLOSD","$459,000","$445,000","62","38002"
"10215516","CLOSD","$469,900","$445,000","14","38117"
"10196913","CLOSD","$465,000","$445,000","131","38138"
"10210521","CLOSD","$449,900","$445,000","1","38138"
"10207129","CLOSD","$435,000","$445,000","3","38138"
"10197001","CLOSD","$465,000","$445,000","15","38120"
"10215664","CLOSD","$445,999","$445,000","9","38053"
"10194610","CLOSD","$445,000","$445,000","8","38018"
"10203156","CLOSD","$449,900","$445,000","4","38018"
"10204988","CLOSD","$439,000","$445,000","11","38018"
"10208923","CLOSD","$439,900","$445,000","64","38017"
"10198046","CLOSD","$460,000","$445,000","21","38016"
"10194934","CLOSD","$445,000","$445,000","26","38017"
"10194598","CLOSD","$429,900","$445,000","1","38018"
"10196579","CLOSD","$445,000","$445,000","21","38018"
"10197273","CLOSD","$445,000","$445,000","35","38016"
"10190893","CLOSD","$495,000","$445,000","52","38104"
"10195855","CLOSD","$459,000","$445,000","145","38103"
"10192250","CLOSD","$460,000","$445,000","24","38139"
"10214573","CLOSD","$449,900","$445,000","4","38107"
"10208745","CLOSD","$449,000","$445,000","75","38104"
"10195744","CLOSD","$445,000","$445,000","48","38139"
"10197062","CLOSD","$440,000","$445,000","20","38139"
"10196889","CLOSD","$450,000","$445,000","52","38103"
"10208930","CLOSD","$453,900","$445,000","51","38138"
"10205282","CLOSD","$445,535","$445,535","94","38002"
"10211264","CLOSD","$449,900","$445,900","59","38002"
"10195182","CLOSD","$460,000","$446,850","10","38138"
"10204630","CLOSD","$449,900","$447,000","175","38002"
"10192119","CLOSD","$447,500","$447,500","35","38002"
"10196129","CLOSD","$475,000","$448,000","228","38119"
"10202825","CLOSD","$448,000","$448,000","10","38139"
"10202757","CLOSD","$449,000","$449,000","69","38002"
"10211323","CLOSD","$459,900","$449,000","25","38133"
"10209026","CLOSD","$449,000","$449,000","2","38138"
"10212447","CLOSD","$459,900","$449,000","8","38017"
"10199535","CLOSD","$449,000","$449,000","8","38017"
"10193863","CLOSD","$449,130","$449,130","0","38002"
"10214629","CLOSD","$449,500","$449,500","2","38138"
"10197275","CLOSD","$439,500","$449,500","67","38133"
"10209998","CLOSD","$449,900","$449,900","2","38002"
"10200840","CLOSD","$449,900","$449,900","1","38135"
"10197882","CLOSD","$449,900","$449,900","38","38002"
"10208084","CLOSD","$449,900","$449,900","87","38018"
"10196852","CLOSD","$449,900","$449,900","63","38016"
